decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on,category_group_id,category_rule_pattern,category_rule_reasons,unknown_categories,dental_title_signals,nondental_title_signals,category_nonprovider_signals,suggested_manual_decision,review_tier,suggestion_basis,automatic_final_decision_applied
profile:LA_CA_L:google:cid:2840277457789965236,LA_CA_L,google:cid:2840277457789965236,"Mission City Community Network, Inc - North Hills","15206 Parthenia St, North Hills, CA 91343",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:11349239648908701467,LA_CA_L,google:cid:11349239648908701467,Mr. John Whitley,"10436 Sepulveda Blvd, Mission Hills, CA 91345",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:3096215368823140089,LA_CA_L,google:cid:3096215368823140089,Northeast Valley Health Corporation (San Fernando Health Center),"1600 San Fernando Rd, San Fernando, CA 91340",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:3440383556425355901,LA_CA_L,google:cid:3440383556425355901,ROADS Community Clinic - East Long Beach,"4800 E Los Coyotes Diagonal, Long Beach, CA 90815",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:16921693145374816641,LA_CA_L,google:cid:16921693145374816641,St. John’s Community Health Warner Traynham Clinic,"326 W 23rd St, Los Angeles, CA 90007",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:17012823065007518935,LA_CA_L,google:cid:17012823065007518935,TC Clinic,"604 Rose Ave, Venice, CA 90291",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:10667488645197953416,LA_CA_L,google:cid:10667488645197953416,TTW,"6551 Van Nuys Blvd, Van Nuys, CA 91401",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:15840384001208137121,LA_CA_L,google:cid:15840384001208137121,The Allergy Eliminator,"1306 W Glenoaks Blvd, Glendale, CA 91201",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:14004486374216899848,LA_CA_L,google:cid:14004486374216899848,To Help Everyone - La Brea Health Center,"3721 S La Brea Ave, Los Angeles, CA 90016",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:10095274009169916734,LA_CA_L,google:cid:10095274009169916734,To Help Everyone - Lennox Health Center,"10223 Firmona Ave, Lennox, CA 90304",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:17977013904022740629,LA_CA_L,google:cid:17977013904022740629,To Help Everyone - Western Health Center,"3834 S Western Ave, Los Angeles, CA 90062",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:8776957313786257906,LA_CA_L,google:cid:8776957313786257906,U Snore No More Treatment Center,"25856 Hemingway Ave, Stevenson Ranch, CA 91381",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:5424899260031512217,LA_CA_L,google:cid:5424899260031512217,Unicare Community Health Center - Los Angeles,"741 S Alvarado St, Los Angeles, CA 90057",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:17820276821066351545,LA_CA_L,google:cid:17820276821066351545,VCC: The Gary Center,"201 S Harbor Blvd, La Habra, CA 90631",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:685936001646178210,LA_CA_L,google:cid:685936001646178210,Valley Community Healthcare,"6801 Coldwater Canyon Ave, North Hollywood, CA 91605",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:1439068570786713565,LA_CA_L,google:cid:1439068570786713565,Venice Family Clinic - Simms/Mann Health Ctr,"2509 Pico Blvd, Santa Monica, CA 90405",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:2329387890553899643,LA_CA_L,google:cid:2329387890553899643,Via Care Cesar Chavez Health Center,"4755 E Cesar E Chavez Ave, East Los Angeles, CA 90022",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:12666400545154698834,LA_CA_L,google:cid:12666400545154698834,Wesley Health Centers - Weingart Clinic,"515 E 6th St, Los Angeles, CA 90021",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:17578519269912760366,LA_CA_L,google:cid:17578519269912760366,White Memorial Community Health Center - Plaza III,"1828 E Cesar E Chavez Ave, Los Angeles, CA 90033",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:LA_CA_L:google:cid:5839081733048392970,LA_CA_L,google:cid:5839081733048392970,ZendyHealth,"1200 Santee St #201, Los Angeles, CA 90015",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:Macon_GA_M:google:cid:920815215444172769,Macon_GA_M,google:cid:920815215444172769,"Bibb Family Practice Associates, PC","721 Riverside Dr Ln, Macon, GA 31201",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:Macon_GA_M:google:cid:4691704608957327781,Macon_GA_M,google:cid:4691704608957327781,Jasmine Edwards,"205 Tom Hill Sr Blvd Ste B, Macon, GA 31210",business_listings|maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:Macon_GA_M:google:cid:2683486518035905913,Macon_GA_M,google:cid:2683486518035905913,Macon VA Clinic,"5566 Thomaston Rd, Macon, GA 31220",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:Macon_GA_M:google:cid:4599951736689123327,Macon_GA_M,google:cid:4599951736689123327,Macon Volunteer Clinic,"770 Walnut St, Macon, GA 31201",maps_core|maps_specialist,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
profile:Macon_GA_M:google:cid:2483200121336417676,Macon_GA_M,google:cid:2483200121336417676,Navicent Health,"1014 Forsyth St, Macon, GA 31201",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False
