decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on
profile:SanFrancisco_CA_L:google:cid:10983116578148769284,SanFrancisco_CA_L,google:cid:10983116578148769284,Facial Therapy Studio,"90 Gough St, San Francisco, CA 94102",business_listings,Medical spa,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:11047455065508509761,SanFrancisco_CA_L,google:cid:11047455065508509761,Health Right 360,"1468 Carroll Ave, San Francisco, CA 94124",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:7955568972727550025,SanFrancisco_CA_L,google:cid:7955568972727550025,HealthRIGHT 360,"1563 Mission St, San Francisco, CA 94103",maps_core,Addiction treatment center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:13058951680095620928,SanFrancisco_CA_L,google:cid:13058951680095620928,"Heena Gupta, DDS","4145 24th St, San Francisco, CA 94114",business_listings,Doctor,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:12780241047922579012,SanFrancisco_CA_L,google:cid:12780241047922579012,"Joan Demartini Warren, PSYD","1738 Union St, San Francisco, CA 94123",business_listings,Psychologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:12517242987390427288,SanFrancisco_CA_L,google:cid:12517242987390427288,Los Portales Medical and Dental Center,"2480 Mission St, San Francisco, CA 94110",maps_core,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:3260818236341142390,SanFrancisco_CA_L,google:cid:3260818236341142390,Lyon-Martin Community Health Services,"1735 Mission St, San Francisco, CA 94103",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:5762704364537589299,SanFrancisco_CA_L,google:cid:5762704364537589299,Mary Anne Baysac,"4200 California St #210, San Francisco, CA 941181379",business_listings|maps_specialist,Dentist|Medical clinic,automatic_include|needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:14242845636480544373,SanFrancisco_CA_L,google:cid:14242845636480544373,NEMS PACE San Francisco Chinatown Center,"728 Pacific Ave Ste 200, San Francisco, CA 94133",business_listings,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:12201026490335252961,SanFrancisco_CA_L,google:cid:12201026490335252961,Native American Health Center - 160 Capp St,"160 Capp St, San Francisco, CA 94110",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:17476784778993193224,SanFrancisco_CA_L,google:cid:17476784778993193224,North East Medical Services (NEMS) - 1520 Stockton Clinic,"1520 Stockton St, San Francisco, CA 94133",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:12361441957666704287,SanFrancisco_CA_L,google:cid:12361441957666704287,North East Medical Services (NEMS) - San Bruno Avenue,"2574 San Bruno Ave, San Francisco, CA 94134",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:5255491931704483084,SanFrancisco_CA_L,google:cid:5255491931704483084,"Raul A. Montalvo, DDS","773 14th St Ste B, San Francisco, CA 94114",maps_core,Doctor,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:4203807645744766748,SanFrancisco_CA_L,google:cid:4203807645744766748,"Richard Jordan, D.D.S.","1825 4th St, San Francisco, CA 94158",business_listings,Pathologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:13615293867095109345,SanFrancisco_CA_L,google:cid:13615293867095109345,SF Bay Pediatrics,"525 Spruce St Ste 3, San Francisco, CA 94118",maps_specialist,Pediatrician,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:11964296551902599073,SanFrancisco_CA_L,google:cid:11964296551902599073,TCP Implant Courses & Live Implant Training,"98 10th St, San Francisco, CA 94103",maps_core,Dental school,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:11713460053424059316,SanFrancisco_CA_L,google:cid:11713460053424059316,Tom Waddell Urban Health Center,"230 Golden Gate Ave, San Francisco, CA 94102",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:3964837681164051013,SanFrancisco_CA_L,google:cid:3964837681164051013,"University of Pacific (UOP), San Francisco","155 5th St #2919, San Francisco, CA 94103",business_listings,Graduate school,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:15999424789158348057,SanFrancisco_CA_L,google:cid:15999424789158348057,"University of the Pacific, Arthur A. Dugoni School of Dentistry","155 5th St, San Francisco, CA 94103",business_listings,University,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SanFrancisco_CA_L:google:cid:6947966417007568764,SanFrancisco_CA_L,google:cid:6947966417007568764,"William R. Ryan, M.D.","2340 Clay St 5th Floor, San Francisco, CA 94115",business_listings,Otolaryngologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SaranacLake_NY_S:google:cid:10103828371342018102,SaranacLake_NY_S,google:cid:10103828371342018102,Adirondack Health,"2233 NY-86, Saranac Lake, NY 12983",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:SaranacLake_NY_S:google:cid:1212470625018711344,SaranacLake_NY_S,google:cid:1212470625018711344,Mountain Medical Services Saranac Lake,"354 Broadway, Saranac Lake, NY 12983",maps_core,Medical office,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Syracuse_NY_M:google:cid:2943432152561455764,Syracuse_NY_M,google:cid:2943432152561455764,"Christina V. Smart, RDH","90 Presidential Plaza, Syracuse, NY 13202",maps_core|maps_specialist,Dental hygienist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Syracuse_NY_M:google:cid:10634845653930154797,Syracuse_NY_M,google:cid:10634845653930154797,Crouse Hospital,"736 Irving Ave, Syracuse, NY 13210",maps_specialist,Pediatrician,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Syracuse_NY_M:google:cid:14684371970917120157,Syracuse_NY_M,google:cid:14684371970917120157,"Dr. Tucker M. Harris, MD","750 E Adams St, Syracuse, NY 13210",maps_specialist,Otolaryngologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Syracuse_NY_M:google:cid:18077342182270795626,Syracuse_NY_M,google:cid:18077342182270795626,I.A. Tangoren M.D. P.L.L.C. Dermatology & Dermatologic Surgery,"2949 Erie Blvd E Unit 110, Syracuse, NY 13224",maps_specialist,Dermatologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Syracuse_NY_M:google:cid:9116436539794711039,Syracuse_NY_M,google:cid:9116436539794711039,"Nasal & Sinus Center: Parul Goyal, MD","101 Richmond Ave Ste 320, Syracuse, NY 13204",maps_specialist,Otolaryngologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Syracuse_NY_M:google:cid:17238410056717613118,Syracuse_NY_M,google:cid:17238410056717613118,Pediatric Cardiology Associates,"725 Irving Ave, Syracuse, NY 13210",maps_specialist,Corporate office,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Syracuse_NY_M:google:cid:7860111365534161918,Syracuse_NY_M,google:cid:7860111365534161918,St. Joseph's Health Hospital,"301 Prospect Ave, Syracuse, NY 13203",maps_core,Hospital,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Syracuse_NY_M:google:cid:5204180992995603329,Syracuse_NY_M,google:cid:5204180992995603329,Syracuse Community Health Pharmacy LLC,"819 S Salina St Ste B, Syracuse, NY 13202",maps_core,Pharmacy,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Syracuse_NY_M:google:cid:10315741854813261484,Syracuse_NY_M,google:cid:10315741854813261484,WellNow Urgent Care,"1600 Erie Blvd E, Syracuse, NY 13210",maps_core,Urgent care center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Toccoa_GA_S:google:cid:8991082363152283203,Toccoa_GA_S,google:cid:8991082363152283203,CVS Pharmacy,"959 Big A Rd, Toccoa, GA 30577",maps_core,Pharmacy,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Toccoa_GA_S:google:cid:10508814141191930359,Toccoa_GA_S,google:cid:10508814141191930359,"Grace Patterson, MD","274 Big A Rd, Toccoa, GA 30577",maps_core|maps_specialist,Pediatrician,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Toccoa_GA_S:google:cid:1725797652379241771,Toccoa_GA_S,google:cid:1725797652379241771,Open Arms Clinic,"109 Big A Rd, Toccoa, GA 30577",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Toccoa_GA_S:google:cid:7382711560209460667,Toccoa_GA_S,google:cid:7382711560209460667,Our Kids Pediatrics,"109 W Savannah St, Toccoa, GA 30577",maps_core|maps_specialist,Pediatrician,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Toccoa_GA_S:google:cid:13320476754117954318,Toccoa_GA_S,google:cid:13320476754117954318,Stephens County Health Department,"64 N Blvd, Toccoa, GA 30577",maps_core,Health,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Vidalia_GA_S:google:cid:2252719284207700537,Vidalia_GA_S,google:cid:2252719284207700537,"Christopher W Nicholson, MD - Orthopedic Foot & Ankle","1707 Meadows Ln #F, Vidalia, GA 30474",maps_specialist,Orthopedic surgeon,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Vidalia_GA_S:google:cid:7988439992617257135,Vidalia_GA_S,google:cid:7988439992617257135,Dermatology Associates,"1013 E 1st St, Vidalia, GA 30474",maps_core,Skin care clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Vidalia_GA_S:google:cid:5432786541802348760,Vidalia_GA_S,google:cid:5432786541802348760,East Georgia Healthcare Center,"118 Alice Coleman Dr, Vidalia, GA 30474",business_listings|maps_core,Dentist|Medical clinic,automatic_include|needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Vidalia_GA_S:google:cid:14613503648955258273,Vidalia_GA_S,google:cid:14613503648955258273,Four Rivers Veterinary Center,"1901 Commerce Dr, Vidalia, GA 30474",maps_core,Veterinarian,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Vidalia_GA_S:google:cid:9577811154317304799,Vidalia_GA_S,google:cid:9577811154317304799,Optim Orthopedics - Vidalia,"1707 Meadows Ln #F, Vidalia, GA 30474",maps_specialist,Orthopedic surgeon,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Vidalia_GA_S:google:cid:193147634544284501,Vidalia_GA_S,google:cid:193147634544284501,"S. Mark Kamaleson, MD - General Orthopedics / Hand","1707 Meadows Ln #F, Vidalia, GA 30474",maps_specialist,Orthopedic surgeon,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Vidalia_GA_S:google:cid:3773747266701707571,Vidalia_GA_S,google:cid:3773747266701707571,"Thomas W. Lawhorne III, MD - Orthopedic Spine Surgeon","1707 Meadows Ln #F, Vidalia, GA 30474",maps_specialist,Orthopedic surgeon,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Vidalia_GA_S:google:cid:11592765335093096862,Vidalia_GA_S,google:cid:11592765335093096862,Vidalia Pediatric Clinic,"303 Harris Industrial Blvd Ste 3, Vidalia, GA 30474",maps_core|maps_specialist,Pediatrician,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Vidalia_GA_S:google:cid:470667012213382435,Vidalia_GA_S,google:cid:470667012213382435,Vidalia Smiles Dental Lab.,"301 Madison St, Vidalia, GA 30474",maps_core|maps_specialist,Dental laboratory,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
profile:Vidalia_GA_S:google:cid:5048611281571284389,Vidalia_GA_S,google:cid:5048611281571284389,Vidalia Veterinary Clinic,"303 W 1st St, Vidalia, GA 30474",maps_core,Veterinarian,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,
